num_timesteps,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/clip_fraction,train/loss,train/explained_variance,train/std,train/n_updates,train/clip_range
296960.0,0.0003,-51.187659120559694,-0.08725639696931467,0.0004819819841941353,0.057005636394023895,0.463525390625,-0.6396182179450989,0.9589105844497681,1.3370444774627686,1440.0,0.2
299008.0,0.0003,-51.2795081615448,-0.07787951438222081,0.000568022730294615,0.05788225680589676,0.43798828125,-0.6232892870903015,0.9480456113815308,1.341264009475708,1450.0,0.2
301056.0,0.0003,-51.35190834999084,-0.08501013554632664,0.0005021337390644475,0.05126059800386429,0.42041015625,-0.6433790326118469,0.9674211740493774,1.3433016538619995,1460.0,0.2
303104.0,0.0003,-51.426814031600955,-0.08190569651778787,0.0005005438728403533,0.060837388038635254,0.435693359375,-0.6365125179290771,0.962722659111023,1.3478037118911743,1470.0,0.2
305152.0,0.0003,-51.513176345825194,-0.08688318317290396,0.00041179453019140054,0.06246596574783325,0.45703125,-0.6392237544059753,0.9642626047134399,1.351393222808838,1480.0,0.2
307200.0,0.0003,-51.57826476097107,-0.08907079342752695,0.00043696648172044663,0.058632805943489075,0.462646484375,-0.6444088220596313,0.9705657958984375,1.3538753986358643,1490.0,0.2
309248.0,0.0003,-51.66024684906006,-0.0813656653626822,0.0005386527369410033,0.06441207975149155,0.458154296875,-0.6396063566207886,0.9660992622375488,1.3577708005905151,1500.0,0.2
311296.0,0.0003,-51.73217701911926,-0.08813482995610684,0.00042483856377657504,0.063108891248703,0.467578125,-0.6464677453041077,0.9777877926826477,1.36172616481781,1510.0,0.2
313344.0,0.0003,-51.80836725234985,-0.08455231873085722,0.0004711210462119197,0.073659248650074,0.456103515625,-0.6401699185371399,0.9579886198043823,1.3645479679107666,1520.0,0.2
315392.0,0.0003,-51.86946330070496,-0.08585103507502936,0.0006330033054837258,0.05806523188948631,0.456689453125,-0.6464271545410156,0.9534673690795898,1.3673402070999146,1530.0,0.2
317440.0,0.0003,-51.94150023460388,-0.08265989922510926,0.000637671352160396,0.05579182505607605,0.434228515625,-0.6374165415763855,0.9570407867431641,1.370726227760315,1540.0,0.2
319488.0,0.0003,-52.00445079803467,-0.08032575004035607,0.0005252415176073555,0.06236625835299492,0.432373046875,-0.6266996264457703,0.9378994703292847,1.373583436012268,1550.0,0.2
